Title,Title_URL,Image,Info,Info1,Price,Date,Image1,Name_URL,Name,Info2,Label,column,Inf1,Price1,Date1
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg,https://bridge.roninchain.com/,Ronin, ,,,Exploit,"$615,500,000",28.03.2022
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/611296a35c3be.jpeg,https://www.poly.network/,Poly Network,ETH ,,,Exploit,"$602,189,570",09.08.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61fbf1c66bbcf.jpeg,https://wormholenetwork.com/,Wormhole,SOLANA ,,,Exploit,"$326,000,000",01.02.2022
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61b76a4eeaea1.jpeg,https://auth.vulcanforged.com/,Vulcan Forged,"ETH
+ 1",+ 1,,Access control,"$140,000,000",11.12.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/617ffa87d90eb.png,https://www.bxh.com/#/,Boy X Highspeed,BSC ,,,Exploit,"$139,895,140",29.10.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/617aaacf79160.jpeg,https://cream.finance/,Cream Finance,ETH ,,,Flash loan,"$130,000,000",26.10.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a8c2df2b683.jpeg,https://app.badger.com/,BadgerDAO,ETH ,+1,"increaseAllowance()
+1",Exploit,"$120,285,547",01.12.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6103fc8f3fae6.png,https://compound.finance/,Compound Labs,ETH ,,,Exploit,"$89,000,000",25.11.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61f3f944c2670.jpeg,https://qbt.fi/app,Qubit Finance,BSC ,,,Exploit,"$80,000,000",26.01.2022
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6127a0a89299d.jpeg,https://venus.io/,Venus,BSC ,,,Exploit,"$77,000,000",17.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6155cd6822805.png,https://compound.finance/,Compound Labs (2),ETH ,,claimComp(),Exploit,"$71,101,556",29.09.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/617c02b1b2b5f.jpeg,,AnubisDAO,ETH ,,,Exit Scam,"$60,000,000",28.10.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6107e6a68577e.jpeg,https://easyfi.network/,EasyFi,ETH ,,,Exploit,"$59,000,000",18.04.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6107f83e9d657.jpeg,https://uranium.finance/,Uranium Finance (2),BSC ,,,Exploit,"$57,200,000",27.04.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61040df4a619b.png,https://blog.daohub.org/,TheDAO,ETH ,,splitDAO(),Exploit,"$50,000,000",16.06.2016
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6241abba7fb3b.jpeg,https://cashio.app/,Cashio,SOLANA ,,,Exploit,"$48,000,000",22.03.2022
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61855222179ca.png,https://bzx.network/,bZx (4),"BSC
+ 1",+ 1,,Access control,"$47,600,000",04.11.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edafdb75df4.jpeg,https://pancakebunny.finance/,PancakeBunny,BSC ,,,Flash loan,"$45,000,000",18.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61c0ade22f440.jpeg,https://www.grim.finance/,Grim Finance,FANTOM ,+1,"depositFor()
+1",Exploit,"$40,000,000",18.12.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edb4025ea9f.png,https://homora-v2.alphafinance.io/,Alpha Finance Lab,ETH ,,,Flash loan,"$37,500,000",12.02.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6149df31c1527.png,https://vee.finance/,Vee Finance,AVAX ,,,Exploit,"$36,000,000",20.09.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e58fcc34166.jpeg,https://defi100.org/,DEFI100,BSC ,,,Exit Scam,"$32,000,000",22.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a78af32a2ee.jpeg,https://monox.finance/,MonoX,"ETH
+ 1",+ 1,"()
+1",Exploit,"$31,400,000",30.11.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610806eda137f.png,https://meerkat.finance/,Meerkat Finance,BSC ,+1,"upgradeTo()
+1",Exit Scam,"$30,883,780",03.03.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60fadbcb1b896.jpeg,https://spartanprotocol.org/,Spartan Protocol,BSC ,,,Flash loan,"$30,500,000",01.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a0ed44f21c2.jpeg,https://www.snowdogdao.com/,SnowdogDAO,AVAX ,,,Exit Scam,"$30,000,000",25.11.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60d5b5087b51a.png,https://paidnetwork.com/,Paid Network (old),ETH ,+2,"newOwner()
+2",Exploit,"$27,418,034",04.03.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60fa726777572.jpeg,https://stablemagnet.finance/,StableMagnet,BSC ,,swap(),Exit Scam,"$27,000,000",22.06.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612643112d804.png,http://lendf.me/,Lendf.Me,ETH ,,,Exploit,"$25,236,849",18.04.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610812beaf870.png,https://xtoken.market/,xToken,ETH ,,,Flash loan,"$24,000,000",11.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edb88127a5b.jpeg,https://harvest.finance/,Harvest Finance,ETH ,,,Flash loan,"$24,000,000",25.10.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6113f62ee896c.png,https://bancor.network/,Bancor,ETH ,,,Exploit,"$23,500,000",08.07.2018
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610a92b80a7b6.jpeg,https://popsicle.finance/,Popsicle Finance,ETH ,,,Exploit,"$20,500,000",02.08.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60dc77174c848.png,https://yfdex.finance/,Yfdex.Finance,ETH ,+1,"addLiquidityETH
+1",Exit Scam,"$20,000,000",08.09.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/610001a876b41.jpeg,https://www.pickle.finance/,Pickle Finance,ETH ,,,Exploit,"$19,700,000",20.11.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612f92d19c475.jpeg,https://cream.finance/,Cream Finance,ETH ,,borrow(),Exploit,"$18,800,000",30.08.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e19330642d7.jpeg,https://nft.lympo.io/,Lympo,ETH ,,,Access control,"$18,500,000",09.01.2022
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/618029b251011.png,https://squidgame.cash/,Squid Game,BSC ,,,Exit Scam,"$18,200,000",31.10.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62432378800a8.jpeg,https://electrum.org/,Electrum, ,,,Access control,"$17,700,000",18.01.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/616ebd3539e6d.jpeg,https://indexed.finance/,Indexed Finance,ETH ,,,Exploit,"$16,000,000",13.10.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6112598354672.jpeg,https://rari.capital/,Rari Capital,ETH ,,work(),Flash loan,"$15,723,948",07.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/620520d4b6460.jpeg,https://dego.finance/,Dego Finance,"ETH
+ 2",+ 2,,Access control,"$15,444,277",08.02.2022
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6113d2ae6bbb0.png,,Eminence Finance,ETH ,,,Flash loan,"$15,113,001",28.09.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6241de72aa127.jpeg,https://electrum.org/,Electrum (2), ,,,Access control,"$15,000,000",29.08.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61153228a8b0b.jpeg,https://furucombo.app/,FURUCOMBO,ETH ,,,Exploit,"$14,000,000",28.02.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62053904ab461.png,https://www.superfluid.finance/,Superfluid,POLYGON ,,,Exploit,"$13,000,000",07.02.2022
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/614b2eb2b2374.jpeg,https://p.network/,pNetwork,BSC ,,,Exploit,"$12,700,000",18.09.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60e5a688dba8f.png,https://compounder.finance/,Compounder Finance,ETH ,,,Exit Scam,"$12,326,985",30.11.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edf7ac9e98d.png,https://yearn.finance/,yearn.finance,ETH ,,,Flash loan,"$11,000,000",04.02.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60fae1dfe8f0e.jpeg,https://www.bearn.fi/,bEarn Fi,BSC ,,,Flash loan,"$11,000,000",15.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6100113e3b2dd.jpeg,https://valuedefi.io/,Value DeFi (3),ETH ,,,Exploit,"$11,000,000",06.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/611fc5fd180dc.jpeg,https://sharkinvest.io/,SharkTron,TRON ,+1,"rrInfo()
+1",Exit Scam,"$10,000,000",27.10.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6100098961716.jpeg,https://valuedefi.io/,Value DeFi (2),ETH ,,,Exploit,"$10,000,000",04.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6246e046b45bf.png,https://gatehub.net/,GateHub, ,,,Access control,"$10,000,000",05.06.2019
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61dc64a04d6fb.png,http://www.arbix.finance/,Arbix Finance,BSC ,,mint(),Exit Scam,"$10,000,000",03.01.2022
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61b35beaf2c09.jpeg,https://pizza.finance/,Pizza,EOS ,,,Exploit,"$9,863,088",07.12.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6113d93567b08.jpeg,https://www.coverprotocol.com/,Cover Protocol,ETH ,,,Exploit,"$9,400,000",27.12.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61169402a218c.png,https://punk.finance/,Punk Protocol,BSC ,+1,"initialize()
+1",Exploit,"$8,900,000",09.08.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e7016fbfddf.png,https://havenprotocol.org/,Haven Protocol,ETH ,,,Exploit,"$8,186,549",02.07.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6103f483c9f83.png,https://bzx.network/,bZx (3),ETH ,,,Exploit,"$8,100,000",12.09.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eefaf51fce8.jpeg,https://www.originprotocol.com/,Origin Protocol,ETH ,,,Flash loan,"$8,000,000",16.11.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/611526c9dce57.jpeg,https://thorchain.org/,THORChain (2),ETH ,,,Exploit,"$8,000,000",21.07.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/619782fe962f3.jpeg,https://anyswap.exchange/,Anyswap,ETH ,,,Access control,"$7,907,718",09.07.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ee015bb22da.jpeg,https://www.warp.finance/,Warp Finance,ETH ,,,Flash loan,"$7,800,000",17.12.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edc74cb55b0.jpeg,https://burgerswap.org/,BurgerSwap,BSC ,,,Flash loan,"$7,200,000",28.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eed4159d6c7.jpeg,https://valuedefi.io/,Value DeFi,ETH ,,,Flash loan,"$7,000,000",13.11.2020
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e58d59e62a8.jpeg,https://www.phx.finance/,Phoenix Finance (FinNexus),"ETH
+ 1",+ 1,"changeOwner()
+1",Access control,"$7,000,000",16.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61153f633e2cc.jpeg,https://www.daomaker.com/,DAO Maker,ETH ,,,Exploit,"$6,884,420",11.08.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61c35fd585ca4.jpeg,https://www.bondly.finance/,Bondly,ETH ,,,Access control,"$6,800,987",13.07.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/613104b6908bd.png,https://www.lunayield.com/,Luna Yield,SOLANA ,,,Exit Scam,"$6,709,834",19.08.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60edbe04d2d0a.png,https://belt.fi/,Belt Finance,BSC ,,,Flash loan,"$6,300,000",28.05.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/6233364715b96.jpeg,https://hundred.finance/,Hundred Finance (2), ,,callAfterTransfer(),Exploit,"$6,200,000",14.03.2022
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/611bbd36ed15d.jpeg,http://surge.ddns.net/,XSURGE,BSC ,+1,"sell()
+1",Flash loan,"$5,570,000",15.08.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/62333a990879b.jpeg,https://agave.finance/,Agave, ,,callAfterTransfer(),Exploit,"$5,500,000",14.03.2022
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61a642afd9c7d.jpeg,https://tryroll.com/,Roll,ETH ,,,Access control,"$5,389,203",13.03.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/61e7005a62210.png,,XDX Swap,HECO ,,,Exploit,"$5,000,000",01.07.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612f81e74f2dd.png,https://xtoken.market/,xToken (2),ETH ,,callFunction(),Flash loan,"$4,500,000",28.08.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/619e3ed784a83.jpeg,https://eleven.finance/,Eleven Finance,BSC ,+1,"emergencyburn()
+1",Exploit,"$4,500,000",21.06.2021
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/620293121efe1.jpeg,https://meter.io/,Meter.io,BSC ,,,Exploit,"$4,400,000",05.02.2022
Ronin,https://bridge.roninchain.com/,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/624332aec87d2.jpeg, ,Exploit,"$615,500,000",28.03.2022,https://safefiles.defiyield.info/safe/files/scamDatabase/logo/612652b06a3a3.jpeg,https://chainswap.com/,ChainSwap (2),ETH ,,,Exploit,"$4,400,000",10.07.2021
